,Tiempo[ms],AnguloDeg,AnguloRad
821,27366,-0.4230575561523011,-0.007383747280298447
822,27399,3.1958312988280966,0.05577777850283705
823,27432,6.779670715332003,0.1183275761835827
824,27466,10.241058349609006,0.17874018708953376
825,27499,13.503204345702997,0.2356753754021239
826,27532,16.502067565917997,0.2880154124118355
827,27566,19.189064025879006,0.33491234762758704
828,27599,21.529518127440994,0.3757609776916495
829,27632,23.496910095215,0.4100984452065961
830,27666,25.70327758789,0.44860682246274663
831,27699,26.236442565917997,0.45791230678565853
832,27732,26.989952087402003,0.4710635288806815
833,27766,27.330017089844006,0.4769987828440967
834,27799,27.256454467772997,0.4757148728825573
835,27832,26.769981384277003,0.467224315853223
836,27866,25.874885559082003,0.4516019465827146
837,27899,24.57886505127,0.4289821215480265
838,27932,22.890846252440994,0.3995206356729004
839,27966,20.822952270507997,0.3634290771059936
840,27999,18.396949768065994,0.3210873457767589
841,28032,15.64892578125,0.27312527928303854
842,28066,12.627799987792997,0.2203966870702876
843,28099,9.390975952148395,0.16390345034059894
844,28132,6.171661376949999,0.10771581134594443
845,28165,2.5281295776367045,0.044124185046814146
846,28199,-0.5503234863279971,-0.009604956787477414
847,28232,-4.364616394042997,-0.07617692666257248
848,28265,-7.6145553588867045,-0.13289906208795133
849,28299,-10.626945495605497,-0.18547518832829657
850,28332,-13.339393615722699,-0.2328163388138722
851,28365,-15.705009460449205,-0.2741041241416968
852,28399,-17.687393188476605,-0.30870324723373477
853,28432,-19.256599426269503,-0.3360910627260538
854,28465,-20.389556884765597,-0.35586490066183774
855,28499,-21.0712127685547,-0.3677620401995494
856,28532,-21.2923126220703,-0.3716209606190737
857,28565,-21.0469512939453,-0.3673385975862262
858,28599,-20.334495544433594,-0.3549038989824831
859,28632,-19.1609725952148,-0.3344220596709009
860,28665,-17.536491394042997,-0.30606951407370064
861,28699,-15.476921081542997,-0.27012323094424695
862,28732,-13.012001037597699,-0.22710226037899828
863,28765,-10.189598083496094,-0.17784203601191084
864,28799,-7.072113037109403,-0.12343165757077501
865,28832,-3.7327423095702983,-0.06514864343049909
866,28865,-0.25385284423829546,-0.004430567947510511
867,28899,3.2773666381835938,0.057200838631321416
868,28932,6.774787902832003,0.11824235502870017
869,28965,10.156387329102003,0.17726239900066298
870,28999,13.347312927245994,0.2329545568744451
871,29032,16.284889221190994,0.28422493523231807
872,29065,18.920120239257997,0.3302183930482694
873,29099,21.213684082030994,0.3702486337093518
874,29132,23.134201049805,0.40376797813742593
875,29165,24.660873413085994,0.43041343747588234
876,29198,25.784385681152003,0.45002242574018325
877,29232,26.50373840332,0.462577499225199
878,29265,26.820739746094006,0.4681102163898485
879,29298,26.735595703125,0.4666241725015796
880,29332,26.249153137207003,0.45813414810446096
881,29365,25.366485595702997,0.4427286933047325
882,29398,24.94429016113,0.4353599928845453
883,29432,22.440071105957003,0.39165312518059503
884,29465,20.41544342041,0.3563167059407675
885,29498,18.4280090332,0.3216294322165971
886,29532,15.3564453125,0.26802053210557464
887,29565,12.40153503418,0.21644761864786854
888,29598,9.231262207031307,0.16111591962761485
889,29632,5.906097412109403,0.10308084578482557
890,29665,2.494911193847699,0.04354441487750482
891,29698,-0.2477416992190058,-0.004323908345857053
892,29732,-4.268844604492202,-0.07450539360438402
893,29765,-7.45361328125,-0.13009009292819051
894,29798,-10.405441284179702,-0.18160921053188273
895,29832,-13.064689636230497,-0.22802184990340235
896,29865,-15.383186340332003,-0.2684872510866103
897,29898,-17.321357727050795,-0.3023147232527976
898,29932,-18.8492050170898,-0.3289806889316511
899,29965,-19.473571777344006,-0.33987794463809706
900,29998,-20.6033554077148,-0.3595963888232019
901,30032,-20.8087539672852,-0.3631812699665591
902,30065,-20.560401916503906,-0.3588467089763454
903,30098,-19.858039855957003,-0.34658817847871015
904,30131,-18.702247619628906,-0.3264157984857965
905,30165,-17.1009140014648,-0.2984672544259592
906,30198,-15.074432373046903,-0.2630984777788905
907,30232,-12.654617309570298,-0.2208647376318682
908,30265,-9.885322570800795,-0.17253142648218422
909,30298,-6.824539184570298,-0.11911067870212078
910,30331,-3.5432891845702983,-0.06184206262105674
911,30365,-0.12265777587890625,-0.002140782042260092
912,30398,3.3507614135742045,0.058481819115649314
913,30431,6.79150390625,0.11853410432611877
914,30465,10.118423461914006,0.17659980452144253
915,30498,13.255142211914006,0.2313458744179835
916,30531,16.133964538574006,0.2815908025981242
917,30565,18.703277587890994,0.32643377482316094
918,30598,20.930725097655994,0.36531006778390873
919,30631,22.797096252440994,0.3978843894991557
920,30665,24.288444519042997,0.42391332704527085
921,30698,25.394027709960994,0.44320939388149494
922,30731,26.106437683105,0.45564329353690214
923,30765,26.420967102050994,0.4611328674918944
924,30798,26.335266113280994,0.4596371030656434
925,30831,25.848365783690994,0.4511390891852525
926,30865,24.96231842041,0.43567464536738454
927,30898,23.686950683594006,0.4134152791862371
928,30931,22.38726806641,0.39073153828543905
929,30964,20.34248352051,0.355043315465587
930,30998,17.691070556640994,0.30876742941601143
931,31031,15.381774902339998,0.26846261684646233
932,31064,12.120780944824006,0.21154753540016813
933,31098,8.994621276855497,0.1569857562510648
934,31131,5.7216110229492045,0.0998609508688646
935,31164,2.371841430664105,0.041396442300301484
936,31198,-0.761581420897997,-0.013292103316686843
937,31231,-4.242858886718693,-0.07405185727074226
938,31264,-7.355361938476605,-0.12837528350228933
939,31298,-10.247985839843693,-0.17886109460302868
940,31331,-12.8603515625,-0.22445547772962238
941,31364,-15.139709472656193,-0.264237778093225
942,31398,-17.0452041625977,-0.2974949343119726
943,31431,-18.547500610351605,-0.3237149536662933
944,31464,-19.625175476074205,-0.3425239283391406
945,31498,-20.262542724609403,-0.35364808537045667
946,31531,-20.450286865234403,-0.35692483877569026
947,31564,-20.184867858886705,-0.3522924032175512
948,31598,-19.4656219482422,-0.3397391939452996
949,31631,-18.295555114746094,-0.3193176752324083
950,31664,-16.686706542968693,-0.29123797048888433
951,31698,-14.663467407226605,-0.2559257860149804
952,31731,-12.260948181152301,-0.21399391517751787
953,31764,-9.522377014160199,-0.1661968315133222
954,31798,-6.500595092773395,-0.11345678770788203
955,31831,-3.2643356323242045,-0.05697340467422829
956,31864,0.10105895996089487,0.0017638115899587525
957,31897,3.505432128906307,0.06118133235460932
958,31931,6.863151550292997,0.11978459161596611
959,31964,10.95375061035,0.1911790135929461
960,31997,13.136207580565994,0.2292700735063149
961,32031,15.933074951172003,0.2780846178649863
962,32064,18.439361572265994,0.32182757140176
963,32097,20.615692138672003,0.359811705397338
964,32131,22.435661315917997,0.39157615982509286
965,32164,23.88387298584,0.4168522217310371
966,32197,24.950469970702997,0.4354678509087404
967,32231,25.628410339355,0.44730014247390226
968,32264,25.914169311522997,0.45228757740534853
969,32297,25.807167053222997,0.45042003569094424
970,32331,25.309387207030994,0.44173213842482273
971,32364,24.426849365234006,0.4263289473120204
972,32397,23.168838500977003,0.4043725157048761
973,32431,21.546234130859006,0.37605272698906855
974,32464,19.57258605957,0.34160606986943964
975,32497,17.266967773437997,0.30136543948224737
976,32531,14.658630371094006,0.2558413638084287
977,32564,11.791564941405994,0.20580163219026693
978,32597,8.722396850585895,0.1522345437083077
979,32631,5.514167785644503,0.09624038336690144
980,32664,2.2357406616210938,0.039021035766004575
981,32697,-1.0366897583007955,-0.01809364960405313
982,32731,-4.224624633789105,-0.07373360952047947
983,32764,-7.2549362182617045,-0.12662252403085272
984,32797,-10.063926696777301,-0.17564865653812078
985,32830,-12.597419738769503,-0.21986645169725172
986,32864,-14.808822631835895,-0.2584627132693884
987,32897,-16.6597442626953,-0.290767389924268
988,32931,-18.1211700439453,-0.3162740815806109
989,32964,-19.169448852539105,-0.3345699982694563
990,32997,-19.782318115234403,-0.3452665847877594
991,33031,-19.435577392577997,-0.3392148175266605
992,33064,-19.650405883789105,-0.342964282025386
993,33097,-18.120712280272997,-0.31626609209733325
994,33130,-17.741340637207003,-0.309644807837131
995,33164,-16.152282714843693,-0.2819105150869907
996,33197,-14.164680480957003,-0.24722031188567373
997,33230,-11.805595397949205,-0.20604650985250372
998,33264,-9.112556457519503,-0.15904411345758618
999,33297,-6.141624450683594,-0.10719156808541674
1000,33330,-2.6783447265620026,-0.04674593398193405
1001,33364,0.3257293701172017,0.00568504997899244
1002,33397,3.658584594726605,0.06385434714072158
1003,33430,6.9532470703125,0.12135705508160277
1004,33464,10.131477355957003,0.17682763795269918
1005,33497,13.119178771972997,0.22897286472867528
1006,33530,15.854965209960994,0.27672134570297335
1007,33564,18.292938232422003,0.31927200201971573
1008,33597,20.401161193847997,0.35606743406274477
1009,33630,22.158996582030994,0.3867474492946106
1010,33664,23.553176879882997,0.41108048585856327
1011,33697,24.574165344237997,0.4289000961864389
1012,33730,25.215347290039006,0.44009083224501033
1013,33764,25.474304199219006,0.44461048293098937
1014,33797,25.351005554199006,0.44245851561214256
1015,33830,24.84546661377,0.4336351966046128
1016,33863,23.959373474120994,0.41816995383840383
1017,33897,22.698959350585994,0.3961715774440795
1018,33930,21.76477050781,0.3798669063022426
1019,33964,19.110870361327997,0.3335476107269719
1020,33997,16.827507019042997,0.29369540238475644
1021,34030,14.258728027344006,0.24886175122354892
1022,34063,11.446548461914006,0.19977995864949216
1023,34097,8.443572998046903,0.14736814944840715
1024,34130,5.309043884277301,0.09266029591350766
1025,34163,2.1049575805664062,0.036738440395697625
1026,34197,-1.1014633178710938,-0.019224161486791402
1027,34230,-4.234527587890597,-0.07390644867522433
1028,34263,-7.216171264648395,-0.12594594795591751
1029,34297,-9.772644042969006,-0.17056481517521926
1030,34330,-12.462646484375,-0.21751421466443976
1031,34363,-14.628730773925795,-0.2553195173928233
1032,34397,-16.438873291015597,-0.28691246424637806
1033,34430,-17.859481811523395,-0.31170676031112454
1034,34463,-18.861434936523395,-0.3291941412930208
1035,34497,-19.426368713378906,-0.33905409575487644
1036,34530,-19.5496063232422,-0.34120499780927926
1037,34563,-19.235290527343693,-0.33571915227982374
1038,34597,-18.488838195800795,-0.32269110138521184
1039,34630,-17.3168182373047,-0.30223549421036777
1040,34663,-15.733505249023395,-0.27460146947526853
1041,34696,-13.763076782226605,-0.24021100505464088
1042,34730,-11.435722351074205,-0.19959100737015167
1043,34763,-8.787208557128906,-0.15336572138131954
1044,34796,-5.865753173828097,-0.10237670599260751
1045,34830,-2.738517761230497,-0.047796151557816025
1046,34863,0.5102233886719034,0.008905078053007554
1047,34896,3.7905044555664062,0.06615678306114892
1048,34930,7.192413330077997,0.1255312937741908
1049,34963,10.122894287109006,0.17667783514137625
1050,34996,13.343856811519998,0.2328942362756965
1051,35030,15.69669342041,0.27395898186228496
1052,35063,18.68893432617,0.3261834376806543
1053,35097,20.123420715332003,0.3512199482465761
1054,35130,21.838790893555,0.3811588057470894
1055,35163,23.198348999022997,0.4048875710596822
1056,35196,24.191284179687997,0.4222175592211712
1057,35230,24.810478210449006,0.4330245337666456
1058,35263,25.51856994629,0.4453830659632332
1059,35296,24.914939880370994,0.43484773384891584
1060,35330,24.400909423827997,0.42587620992671105
1061,35363,23.512214660645,0.41036556026393645
1062,35396,22.256538391112997,0.38844987502144335
1063,35430,20.649551391602003,0.360402660843232
1064,35463,18.712028503417997,0.32658650711167114
1065,35496,16.467895507812997,0.2874189974857204
1066,35530,13.946388244629006,0.24341039363020855
1067,35563,11.184226989745994,0.19520158526148168
1068,35596,8.228668212890597,0.14361735336913872
1069,35629,5.139419555664105,0.08969979288772256
1070,35663,1.9840927124023011,0.03462895049624515
1071,35696,-1.1665191650391051,-0.020359600217547458
1072,35729,-4.238021850585895,-0.07396743506418701
1073,35763,-7.155403137207003,-0.12488534405179363
1074,35796,-9.851165771484403,-0.1719352778721701
1075,35829,-12.270660400390597,-0.2141634253809015
1076,35863,-14.372795104980497,-0.2508525972964337
1077,35896,-16.127067565917997,-0.2814704277168567
1078,35929,-17.507675170898395,-0.3055665761018378
1079,35964,-18.4886474609375,-0.32268777243384905
1080,35996,-19.045051574707003,-0.33239885619076803
1081,36029,-19.1603622436523,-0.3344114070265407
1082,36063,-18.832916259765597,-0.32869639648528537
1083,36096,-18.0733184814453,-0.31543891426276205
1084,36129,-16.8966903686523,-0.2949028796229971
1085,36163,-15.318260192871094,-0.26735407604278216
1086,36196,-13.355796813964801,-0.23310262863105424
1087,36229,-11.036216735839801,-0.19261831900410575
1088,36263,-8.401626586914105,-0.1466360464647447
1089,36296,-5.511154174804702,-0.09618778593537303
1090,36329,-2.436393737792997,-0.04252309259945908
1091,36363,0.7441558837891051,0.012987970320208264
1092,36396,3.947746276855497,0.06890117056447598
1093,36429,7.939636230469006,0.13857279363231556
1094,36463,10.113487243652003,0.1765136512601735
1095,36496,12.948753356934006,0.225998380107167
1096,36529,15.549530029297003,0.27139049614896305
1097,36562,17.871841430664006,0.31192247635942083
1098,36596,19.88028717041,0.34697646736564147
1099,36629,21.54988861084,0.376116509697185
1100,36663,22.864639282227003,0.3990632377556942
1101,36696,23.815452575684006,0.41565806029825003
1102,36729,24.399200439452997,0.4258463825225023
1103,36762,24.615287780762003,0.42961781810022526
1104,36796,24.461441040039006,0.42693268593114686
1105,36829,23.93529510498,0.4177497070183829
1106,36863,23.39680480957,0.40835127837344154
1107,36896,21.785263061522997,0.3802245688366763
1108,36929,20.188087463379006,0.35234859591655376
1109,36962,18.267883300780994,0.31883471096871796
1110,36996,16.49613952637,0.2879119486035344
1111,37029,13.564170837402003,0.2367394414156614
1112,37062,10.848335266112997,0.189339168753887
1113,37096,7.946929931640597,0.13870009273241624
1114,37129,4.916297912597699,0.08580558558375428
1115,37162,1.8232955932617045,0.031822511339520076
1116,37196,-1.2607040405273011,-0.02200343640039737
1117,37229,-4.2627639770507955,-0.07439926663494445
1118,37262,-7.111328125,-0.12411608997092483
1119,37296,-9.743606567382798,-0.17005801561977263
1120,37329,-12.108375549316406,-0.21133102040354834
1121,37362,-14.16259765625,-0.24718395973679463
1122,37396,-15.868927001953097,-0.276965024942714
1123,37429,-17.196136474609403,-0.3001292001042244
1124,37462,-18.120796203613295,-0.31626755683594077
1125,37496,-18.627670288085895,-0.3251141785030194
1126,37529,-18.708770751953097,-0.32652964862239675
1127,37562,-18.3625106811523,-0.32048627031873433
1128,37596,-17.592681884765597,-0.3070502231451213
1129,37629,-16.4077987670898,-0.28637011149038316
1130,37662,-14.823280334472699,-0.25871504778267496
1131,37695,-12.864143371582003,-0.22452165728271023
1132,37729,-10.563858032226605,-0.18437410437560353
1133,37762,-7.640197753905994,-0.13334660630913509
1134,37796,-5.118621826171903,-0.08933680403114463
1135,37829,-2.095809936523395,-0.036578783888346456
1136,37862,1.2759552001949999,0.02226961935134608
1137,37895,4.171630859375,0.07280869367389431
1138,37929,7.256462097167997,0.12664915564175439
1139,37962,10.211265563965,0.17822020488670498
1140,37995,12.981048583984006,0.22656203815186848
1141,38029,15.520439147949006,0.27088276448713344
1142,38062,17.786651611327997,0.31043563352282844
1143,38095,19.74250793457,0.3445717660593517
1144,38129,21.361763000487997,0.37283309838921874
1145,38162,22.63005065918,0.39496889389580425
1146,38195,23.540580749512003,0.4108606419105789
1147,38229,24.887603759770002,0.4343706285397064
1148,38262,24.271263122559006,0.4236134551065347
1149,38295,24.86669921875,0.4340057754702893
1150,38329,23.536682128905994,0.410792598144718
1151,38362,22.627746582030994,0.39492868016333404
1152,38395,21.370170593262003,0.3729798385652918
1153,38429,19.776962280272997,0.3451731078334894
1154,38462,17.865440368652003,0.311810756751687
1155,38495,15.66015625,0.27332128793926835
1156,38529,13.195022583007997,0.23029658894849647
1157,38562,10.511810302734006,0.18346570012777041
1158,38595,7.6578903198242045,0.13365539983753405
1159,38628,4.686584472656307,0.08179632972069473
1160,38662,1.6577987670898011,0.028934046821219583
1161,38695,-1.3612289428710938,-0.02375792692654244
1162,38729,-4.298957824707003,-0.07503096844551038
1163,38762,-7.087074279785199,-0.12369278051565757
1164,38795,-9.664131164550795,-0.16867090816600516
1165,38828,-11.755935668945,-0.20517978407573234
1166,38862,-13.766159057617003,-0.24026480090865654
1167,38895,-15.632835388183594,-0.2728444489460895
1168,38928,-16.162292480469006,-0.2820852184545055
1169,38962,-17.8029022216797,-0.31071926017892415
1170,38995,-18.276870727539105,-0.3189915711569289
1171,39028,-18.331642150878906,-0.31994751283021206
1172,39062,-17.6435546875,-0.30793812105255425
1173,39095,-17.174659729003906,-0.29975436018079527
1174,39128,-15.72297668457,-0.27441771136004833
1175,39162,-14.379562377929702,-0.2509707084907784
1176,39195,-12.425788879394503,-0.2168709281031307
1177,39228,-10.145591735839801,-0.17707398035353128
1178,39262,-7.580650329589801,-0.13230730769373533
1179,39295,-4.7808151245117045,-0.08344096485187191
1180,39328,-1.8073501586914062,-0.031544211005607004
1181,39362,1.2653198242188068,0.022083997023374158
1182,39395,4.354309082031307,0.07599703013093828
1183,39428,7.377922058105497,0.12876903186945743
1184,39462,10.267715454102003,0.1792054413319848
1185,39495,12.973587036132997,0.22643180957457343
1186,39528,15.454544067382997,0.2697326783703897
1187,39562,17.66870880127,0.30837714315826203
1188,39595,19.576164245605,0.3416685209969992
1189,39628,21.148506164550994,0.36911106444973263
1190,39662,22.372489929199006,0.39047361113379564
1191,39695,23.242172241210994,0.40565243092476155
1192,39728,23.75114440918,0.4145356710568344
1193,39762,23.895797729492003,0.41706034777022083
1194,39795,23.680488586425994,0.4133024943140715
1195,39828,23.114936828612997,0.40343175404979315
1196,39861,22.20866394043,0.38761430822944143
1197,39895,20.967956542969006,0.365959879089897
1198,39928,19.398071289062997,0.3385602125307301
1199,39962,17.51016998291,0.3056101187856588
1200,39995,15.328338623047003,0.2675299778327842
1201,40028,12.889999389647997,0.22497292992941698
1202,40061,10.240180969237997,0.1787248739132672
1203,40095,7.427276611328097,0.1296304313240424
1204,40128,4.503524780273395,0.07860133536092495
1205,40161,1.5271453857422017,0.026653715137840317
1206,40195,-1.4368743896483949,-0.025078189036948473
1207,40228,-4.318992614746094,-0.07538064149663826
1208,40261,-7.050552368164105,-0.12305535290874703
1209,40295,-9.570060729980497,-0.16702906935397155
1210,40328,-11.825157165527301,-0.20638792710425147
1211,40361,-13.771171569824205,-0.24035228575046852
1212,40395,-15.370254516601605,-0.2682615481842274
1213,40428,-16.594612121582003,-0.28963061961296743
1214,40461,-17.429786682128906,-0.30420716552340776
1215,40495,-17.8691864013672,-0.3118761373564547
1216,40528,-17.043426513672003,-0.2974639084852748
1217,40561,-17.524658203125,-0.30586298593116434
1218,40595,-16.7265625,-0.291933588165614
1219,40628,-15.520446777343693,-0.2708828976451907
1220,40661,-13.297790527344006,-0.23209022794266598
1221,40694,-11.86946105957,-0.20716117592675132
1222,40728,-9.729942321777301,-0.16981952954415536
1223,40761,-7.199478149414105,-0.12565459813266444
1224,40794,-4.440536499023395,-0.07750198246294016
1225,40828,-1.5106124877929972,-0.026365161633730372
1226,40861,1.5157241821289062,0.026454377530247708
1227,40894,4.553878784179702,0.07948017852065203
1228,40928,7.5227584838867045,0.13129690437615982
1229,40961,10.35506439209,0.18072996789799567
1230,40994,12.99781036377,0.22685458639762834
1231,41028,15.406356811522997,0.2688916520981317
1232,41061,17.542419433594006,0.3061729778820541
1233,41094,19.376022338867003,0.3381753857532017
1234,41128,20.886268615722997,0.36453415580032456
1235,41161,22.60356140137,0.39450656913061
1236,41194,22.890678405762003,0.3995177061957136
1237,41228,23.37336730957,0.4079422168300053
1238,41261,23.507537841797003,0.41028393437651967
1239,41294,23.292457580565994,0.40653007566198895
1240,41328,22.726600646972997,0.39665400907555237
1241,41361,21.812744140625,0.3807042041490072
1242,41394,20.561088562012003,0.35885869320125585
1243,41428,18.985557556152003,0.3313604896817406
1244,41461,17.102638244629006,0.2984973481462796
1245,41494,14.936912536620994,0.26069830384645454
1246,41527,12.524116516112997,0.21858706910957326
1247,41561,9.908348083496094,0.17293329749067698
1248,41594,7.139320373535199,0.12460464687290074
1249,41627,4.270729064941406,0.0745382836438464
1250,41661,1.3578720092773011,0.023699337382560026
1251,41694,-1.5411148071289062,-0.02689752753563668
1252,41727,-4.359909057617202,-0.07609476814294336
1253,41761,-7.0277633666992045,-0.12265760979994278
1254,41794,-9.482460021972699,-0.16550014857215745
1255,41828,-11.674324035644503,-0.20375539236670837
1256,41861,-13.562408447265597,-0.23670868190507632
1257,41894,-15.113952636718693,-0.26378823650121963
1258,41927,-16.3036727905273,-0.28455277036251325
1259,41961,-17.111015319824205,-0.2986435556901228
1260,41994,-17.5197296142578,-0.30577696582795455
1261,42028,-17.519805908203097,-0.3057782974084995
1262,42061,-17.109016418457003,-0.29860866827984256
1263,42094,-16.2931747436523,-0.2843695448795156
1264,42127,-15.084419250488295,-0.263272781672236
1265,42161,-13.499473571777301,-0.23561026111347294
1266,42194,-11.562828063964801,-0.2018094205581873
1267,42227,-9.309890747070298,-0.1624882465373314
1268,42261,-6.785140991210895,-0.11842305050866164
1269,42294,-4.0429153442382955,-0.07056218413635817
1270,42327,-1.1510848999023011,-0.020090221473284542
1271,42361,1.8130950927733949,0.03164447902064782
1272,42394,4.772102355957003,0.08328889835362818
1273,42427,7.655715942382798,0.1336174497920004
1274,42460,10.405967712402003,0.18161839843763739
1275,42494,12.973983764647997,0.22643873379339663
1276,42527,15.315132141112997,0.26729948124043057
1277,42560,17.392112731934006,0.3035496310502743
1278,42594,19.177520751952997,0.33471087949111866
1279,42627,20.650260925292997,0.36041504454229356
1280,42661,21.793518066405994,0.38036864585165286
1281,42694,22.595291137695,0.3943622257994732
1282,42728,23.48011779785,0.4098053643286028
1283,42760,23.148513793945,0.4040177826476645
1284,42794,22.898887634277003,0.39966098426234886
1285,42827,22.305603027344006,0.3893062144699677
1286,42860,21.37686920166,0.3730967513371388
1287,42894,20.12247467041,0.3512034366478154
1288,42927,18.555145263672003,0.3238483780369079
1289,42960,16.691291809082003,0.2913179984796417
1290,42994,14.555816650390994,0.25404692586593525
1291,43027,12.185035705565994,0.212668992535197
1292,43060,9.621147155761705,0.16792069568692947
1293,43094,6.907676696777301,0.12056170202204997
1294,43127,4.9178161621090055,0.08583208403659337
1295,43160,1.2280654907226989,0.021433786243231
1296,43194,-1.6209564208983949,-0.028291026576019895
1297,43227,-4.387847900390597,-0.07658239293853608
1298,43260,-7.003562927246094,-0.12223523245105627
1299,43294,-9.4029541015625,-0.16411250848617098
1300,43327,-11.532417297363295,-0.20127865255293553
1301,43360,-13.353363037109403,-0.2330601512116688
1302,43393,-14.840126037597699,-0.2590090607670197
1303,43427,-15.731521606445,-0.2745668483810928
1304,43460,-16.7313690185547,-0.2920174777399518
1305,43494,-17.094261169433594,-0.2983511406024324
1306,43527,-17.051872253417997,-0.2976113144516088
1307,43560,-16.608909606933594,-0.2898801578071084
1308,43594,-15.777610778808594,-0.2753712561883568
1309,43627,-14.568565368652301,-0.25426943297500415
1310,43660,-12.19967651367,-0.21292452284176444
1311,43693,-11.067451477050795,-0.193163468079246
1312,43727,-8.830146789550795,-0.15411513491206819
1313,43760,-6.330909729003906,-0.11049521941766005
1314,43793,-3.632164001464801,-0.06339322079797283
1315,43827,-0.8012313842773011,-0.013984125725950758
1316,43860,2.947265625,0.05143948908709861
1317,43893,4.989372253417997,0.08708097342979304
1318,43927,7.816665649414105,0.1364265521098169
1319,43960,10.513168334960994,0.18348940226147947
1320,43993,13.227813720699999,0.23086890226669654
1321,44027,15.300354003905994,0.2670415540888569
1322,44060,17.310546875,0.3021260382895654
1323,44093,19.266036987299998,0.33625577923939387
1324,44127,20.431869506835994,0.35660339523211815
1325,44160,21.516448974609006,0.375532877944285
1326,44193,22.271484375,0.3887107316502214
1327,44227,22.689430236815994,0.39600526303399586
1328,44260,22.765808105469006,0.3973383083176467
1329,44293,22.498756408690994,0.39267737693583293
1330,44327,21.890609741210994,0.3820632152532757
1331,44360,20.949081420897997,0.3656304460630422
1332,44393,19.685195922852003,0.3435714827539311
1333,44426,18.112976074219006,0.31613106983007855
1334,44460,16.251678466797003,0.28364529822107176
1335,44493,14.126800537109006,0.24655918214505568
1336,44526,11.771255493164006,0.20544716544918074
1337,44560,9.228057861328097,0.16105999324472164
1338,44593,6.547500610351605,0.11427544342697393
1339,44626,3.779548645019503,0.06596556809488074
1340,44660,0.9748764038085938,0.017014803046461857
1341,44693,-1.8070983886719034,-0.03153981678980888
1342,44726,-4.497634887695298,-0.0784985373428484
1343,44760,-7.029403686523395,-0.12268623878166052
1344,44793,-9.3480224609375,-0.16315377049374225
1345,44826,-11.410903930664105,-0.1991578442188513
1346,44860,-13.179222106933594,-0.23002081861761536
1347,44893,-14.6181640625,-0.2551350934873351
1348,44926,-15.700965881347699,-0.27403355037281063
1349,44960,-16.4081649780273,-0.28637650307699936
1350,44993,-16.726860046386705,-0.2919387813297394
1351,45026,-16.6516952514648,-0.29062690817676584
1352,45060,-16.184814453125,-0.2824783010313967
1353,45093,-15.333435058593693,-0.2676189274131895
1354,45126,-14.108444213867202,-0.24623880386592556
1355,45160,-12.526893615722699,-0.21863553864141827
1356,45193,-10.615097045898395,-0.18526839386965066
1357,45226,-8.407028198242202,-0.14673032236733285
1358,45260,-5.435348510742003,-0.09486472750581831
1359,45293,-3.277915954589801,-0.05721042601124493
1360,45326,-0.47850799560549717,-0.008351540020434367
1361,45360,2.3794631958007955,0.041529467196750325
1362,45393,5.2232131958007955,0.0911622678003392
1363,45426,7.986724853515597,0.139394645144709
1364,45459,10.612434387207003,0.18522192170862906
1365,45493,13.5233001709,0.23602611371771687
1366,45526,15.267387390137003,0.2664661781353548
1367,45560,17.22518157959,0.30063613281772317
1368,45593,18.897529602050994,0.3298241120488836
1369,45626,20.260620117187997,0.35361452954073
1370,45660,21.297439575195,0.3717104428316953
1371,45693,22.534057617000002,0.3932934992507575
1372,45726,22.369491577147997,0.39042128001837173
1373,45759,22.404945373535,0.3910400654976567
1374,45793,22.107009887695,0.3858401103112197
1375,45826,21.47900390625,0.37487933821278596
1376,45859,20.528701782227003,0.35829343725988916
1377,45893,19.26473236084,0.3362330092121584
1378,45926,17.697303771972997,0.30887621954654065
1379,45959,15.845703125,0.27655969182480455
1380,45993,13.740646362305,0.23981952037440402
1381,46026,11.41748046875,0.1992726264618332
1382,46059,8.913513183593807,0.15557015297363375
1383,46093,6.273025512695298,0.10948494925813823
1384,46126,3.5480728149414062,0.061925552721231014
1385,46159,0.7939682006835938,0.01385735925806375
1386,46193,-1.3142700195309942,-0.02293833910106602
1387,46226,-4.5657272338867045,-0.07968697297929617
1388,46259,-7.044837951660199,-0.12295561752592366
1389,46293,-9.311027526855497,-0.16250808708745312
1390,46326,-11.319366455078097,-0.1975602138809116
1391,46359,-13.035682678222699,-0.2275155829801785
1392,46392,-14.429649353027301,-0.251844891118596
1393,46426,-15.473670959472699,-0.2700665056130287
1394,46459,-16.145111083984403,-0.2817853465157585
1395,46492,-16.427070617675795,-0.2867064687360612
1396,46526,-16.3121795654297,-0.28470124159328614
1397,46559,-15.806076049804702,-0.27586806888971127
1398,46593,-14.222640991210994,-0.24823191362574182
1399,46626,-13.675323486328097,-0.2386794211117349
1400,46659,-12.082733154296903,-0.21088347618236103
1401,46692,-10.170036315917997,-0.17750061876016332
1402,46726,-7.710006713867003,-0.13456500250784753
1403,46759,-5.526756286621094,-0.09646009415683343
1404,46792,-2.889198303222699,-0.05042602313426947
1405,46827,-0.12437438964839487,-0.0021707426045227685
1406,46859,2.6909866333007955,0.04696657687825612
1407,46892,5.480430603027301,0.09565155844988471
1408,46926,8.179489135742202,0.14275901654980694
1409,46959,10.737869262695,0.18741117328272372
1410,46992,13.112831115722997,0.228862077227328
1411,47026,15.264663696289006,0.26641864070989096
1412,47059,17.159004211425994,0.2994811198529568
1413,47092,18.769485473632997,0.3275893204201432
1414,47126,20.777435302729998,0.3626346561527434
